z_id,z_lat_d,z_long_d,z_land,z_water,z_pop,z_households,z_comm,z_med_inc,z_house_unit,z_comm_miles,z_comm_miles_ph,z_carb_ton_ph,z_pov,z_per_comm
62238,38.038556,-89.532296,42.616,0.655,696,231,174,40375,328,3905567.721,22445.7915,9.321296685070095,5.0,73.0
62515,39.860416,-89.378281,63.512,0.007,961,462,240,48646,412,4284770.392000001,17834.63222476587,7.406372737453006,7.4,75.7
62667,39.487765,-89.992297,36.935,0.022,464,140,116,46667,218,2521947.741,21740.928801724138,9.028581040230021,10.0,85.1
62917,37.693416,-88.651628,32.066,1.267,2305,1111,576,31464,1145,7783106.688,13506.475814316704,5.608974325319279,21.5,85.8
62952,37.40957,-89.341001,97.882,2.646,3372,1268,843,40000,1487,1.3088349662E7,15525.91893475682,6.447609419307659,14.1,87.6
63144,38.619024,-90.347719,2.351,0.0,8825,4131,2206,72597,4775,3265004.3479999998,1479.8886563172803,0.6145687144248445,2.0,85.2
65340,39.09086,-93.182975,258.212,1.122,15937,5897,3984,39933,6458,1.18902796728E8,29843.20680880969,12.393298079901484,13.5,81.6
65667,37.308459,-92.514047,184.949,0.64,3305,1311,826,29938,1620,2.460917907E7,29784.180417549167,12.368785578072874,29.6,69.2
66614,39.010366,-95.852479,28.703,0.255,31354,13643,7838,54293,14724,1.181664544705E8,15075.13611921924,6.260408163154271,5.5,84.7
68037,40.983506,-96.130047,58.171,1.961,2286,728,571,63611,977,7963143.6855,13933.759729658792,5.786416949414846,2.7,82.7
71006,32.722679,-93.630387,204.877,8.247,12158,4315,3039,71787,5011,4.11555800055E7,13540.24675291989,5.6229987333270595,4.9,87.8
71435,32.031741,-92.166355,201.93,0.077,3979,1371,994,33854,1766,2.5605106726499997E7,25740.243002261872,10.68941773650006,11.3,89.0
71956,34.597999,-93.153103,23.187,2.124,1882,674,470,26935,889,3132176.82,6657.123953241233,2.764572923946488,30.7,82.4
72120,34.900292,-92.241495,50.257,0.356,31610,12411,7902,60437,13557,8.8075439565E7,11145.262836444163,4.62840891717193,6.7,89.1
72482,36.276702,-91.366309,68.714,0.401,1241,511,310,26295,954,9149690.765,29491.34815471394,12.247178086492656,13.4,92.5
73127,35.477422,-97.653194,12.138,0.175,24077,8943,6019,34417,11123,5.08570023435E7,8449.059657515472,3.508728653100001,23.6,73.9
73141,35.51683,-97.39967,10.747,0.014,2727,1051,681,35191,1307,3297445.2155,4836.7366563989735,2.008601806795219,18.0,86.3
74878,35.004771,-97.069829,118.263,1.075,1565,578,391,48333,745,1.0474466978E7,26771.800582747604,11.117803354153178,11.8,82.6
74930,35.18348,-94.776318,73.075,0.286,2155,772,538,35469,923,7051174.336,13088.02660974478,5.435200583215042,15.9,84.6
75019,32.963417,-96.984664,16.472,1.799,38666,14628,9666,111759,14346,8.732227583E7,9033.494628872912,3.751433026485681,3.7,81.8
75025,33.090085,-96.740008,9.326,0.046,50926,19008,12731,109397,18697,2.07941262609E8,16332.81723355457,6.782698446476611,4.2,79.3
75042,32.911702,-96.674838,7.481,0.001,37881,11596,9470,38658,12321,1.2149410651049998E8,12829.028432248355,5.327643723242577,25.5,72.5
77630,30.071743,-93.864976,90.605,12.932,26796,11212,6699,43738,12422,9.2136840503E7,13753.820048216152,5.711691531238176,14.9,86.9
78263,29.364762,-98.304962,36.635,4.153,4673,1523,1168,68480,1799,1.4121261875E7,12087.534239246737,5.019715737578775,2.3,87.3
78335,27.873028,-97.092196,0.244,0.0,4,0,1,,4,14780.867,14780.867,6.138203973317758,,
78612,30.094098,-97.495104,93.838,0.565,11457,3485,2864,63573,4274,4.9141774305999994E7,17156.943111111108,7.124941748992731,9.4,79.4
79789,31.696251,-103.138992,39.803,0.043,974,354,243,68421,419,6700398.7725,27517.038080082137,11.427285860639719,14.8,90.6
80117,39.369598,-104.342891,243.653,0.029,2587,1011,646,83576,1074,1.86447433765E7,28828.362391186703,11.971853110769919,3.6,76.8
80444,39.6084,-105.751005,32.003,0.42,1080,529,270,61188,812,7567359.795,28027.2585,11.639170387359815,2.3,76.5
80918,38.910393,-104.780362,11.979,0.002,45467,18728,11366,60146,18944,2.83740683985E8,24962.340509380432,10.366370098451586,6.7,80.9
83245,42.818119,-112.207732,105.111,0.173,2257,777,564,52404,825,5214745.974,9241.9069100576,3.8379825565271917,1.8,79.3
84037,41.027177,-111.950728,18.661,0.083,33369,9748,8342,88604,9506,1.419785923215E8,17019.220512631484,7.067748256811029,4.8,76.4
85307,33.539456,-112.312959,12.413,0.108,9230,2817,2307,50270,3613,3.2251456899E7,13976.796055904659,5.804289091066576,10.5,80.5
86011,35.180062,-111.655035,0.678,0.0,6362,41,1590,,10,2864154.45,1800.788714240805,0.7478322104419644,100.0,20.3
92122,32.861727,-117.171224,15.929,0.008,43728,19468,10932,75216,21058,5.7637160754E7,5272.3345,2.1894970421261686,4.8,74.3
93606,36.803208,-120.01855,0.15,0.0,1217,186,304,23750,266,4868813.0405,16002.672277732128,6.645595725803993,37.4,70.0
93933,36.686845,-121.786887,12.857,0.666,22406,8358,5601,54960,8409,1.416186912945E8,25282.279977595284,10.49923468041539,10.6,74.0
95916,39.665539,-121.351955,96.82,7.723,1441,541,360,36328,1011,9153183.913,25407.866517696046,10.551388305736673,6.4,72.1
95928,39.68571,-121.844084,137.55,2.4,36511,13839,9127,44508,15496,1.33759830914E8,14654.19527419134,6.085599691670021,13.6,73.4
95963,39.7353,-122.258532,305.671,5.743,15493,5230,3873,37833,5853,8.77041454095E7,22643.553968760087,9.403423557026679,19.7,77.0
98045,47.390316,-121.606826,336.989,6.044,13888,5600,3472,93380,5536,7.870953171200001E7,22669.796000000002,9.414321357570095,6.9,73.2
98261,48.482492,-122.883959,29.812,24.602,2383,1247,595,48074,2410,1.7002395076E7,28539.47977507344,11.851885829956903,11.9,63.7
98952,46.356211,-120.763066,205.909,0.07,2330,528,582,43875,662,1.1493579858E7,19731.467567381973,8.194091227631946,23.7,63.9
99013,47.893717,-117.830817,102.116,3.598,1785,575,446,36406,691,1.0152575858E7,22750.87027002801,9.447989910735465,8.6,66.8
766,18.133196,-66.476916,40.039,1.444,26488,8094,6622,17611,9947,1.510950960515E8,22817.13924063727,9.475510113623525,49.4,82.0
1501,42.198708,-71.846006,15.451,0.934,16075,6267,4018,73070,6770,1.0262867422500001E8,25537.46170451011,10.605206643363617,1.9,89.9
2908,41.839825,-71.436794,3.161,0.0,37467,12310,9366,44536,14624,2.07695536213E8,22173.70338836843,9.208303832356556,20.2,68.8
3853,43.642126,-71.283253,7.922,2.585,602,288,150,57262,976,4111357.798,27317.992013289037,11.344625935612136,0.0,76.7
5735,43.635671,-73.167738,42.852,2.324,4402,1288,1100,60000,1751,2.8107445617999997E7,25540.613919127667,10.606515696228394,7.7,74.4
6754,41.775432,-73.362981,32.364,0.534,1699,654,424,92167,910,1.09063957095E7,25677.211793996466,10.663242112768534,8.7,75.5
10454,40.805518,-73.91659,1.042,0.0,37337,12790,9334,20210,12772,5.5581154111E7,5954.538833971664,2.4728031129675787,47.5,9.5
10462,40.84328,-73.860389,1.48,0.005,75784,29345,18946,45760,31331,1.470536895455E8,7761.727517444316,3.2232931050246565,17.2,19.8
11570,40.666066,-73.638409,3.678,0.085,26646,9945,6661,107442,10453,9.11545888875E7,13683.793272911507,5.68261078581143,4.9,56.4
12070,42.986058,-74.263032,12.241,0.145,1410,662,352,61250,617,6514240.931,18480.116116312056,7.674429529236695,28.8,90.7
12574,41.917688,-73.945658,0.504,0.0,329,89,82,85750,189,1290851.4279999998,15694.242285714285,6.517510803417891,0.0,49.3
12740,41.938918,-74.433956,74.355,1.051,1886,648,471,59198,1148,1.2872976160999998E7,27302.176375397663,11.33805801159622,7.8,84.2
12742,41.724328,-74.723518,2.15,0.008,181,51,45,40781,131,1184567.138,26178.27929281768,10.87132561099396,0.0,88.9
12821,43.453564,-73.415995,5.548,0.061,2750,178,687,34000,141,1.0718198921500001E7,15590.10752218182,6.474265679889245,0.0,48.7
13337,42.757804,-74.999545,18.498,0.116,790,265,197,51932,438,3868894.4259999995,19589.33886582278,8.13506796731622,5.0,83.1
13470,43.209651,-74.610052,66.914,1.676,725,291,181,41339,607,4044804.9055000003,22316.16499586207,9.267465341973189,6.0,83.5
15110,40.373461,-79.850162,1.818,0.218,5565,2311,1391,19776,3163,9172823.891,6593.224719496856,2.738036826269559,36.8,60.0
15139,40.521697,-79.83621,1.931,0.228,6307,3095,1576,59893,3235,1.0764613518000001E7,6827.089594418901,2.8351563189533073,5.3,80.9
15332,40.240185,-79.993501,27.273,0.184,8148,3562,2037,59375,3764,2.7528166967E7,13514.073130584193,5.61212934165896,6.5,86.3
15350,40.293306,-80.200808,0.053,0.0,425,189,106,55972,210,1414208.5169999998,13310.197807058821,5.52746392109027,2.3,78.2
16136,40.834939,-80.323707,0.737,0.035,801,332,200,38750,401,3995087.7749999994,19950.500749063667,8.285051409202282,3.3,85.6
16938,41.581131,-77.36773,105.748,0.159,747,295,186,52721,813,5567482.773,29812.491421686747,12.38054258245468,9.3,69.6
17929,40.630703,-76.194039,1.007,0.0,1606,705,401,54886,686,9372286.8135,23343.180108343713,9.693964561815449,7.8,81.1
18011,40.477974,-75.646324,16.482,0.072,5450,2074,1362,72829,2164,3.9407779623E7,28923.141007706425,12.011212810069487,4.8,88.8
18344,41.122996,-75.343042,7.02,0.042,3589,1226,897,44196,1628,1.9798137023E7,22065.35193424352,9.163307599982346,12.8,67.9
19015,39.868633,-75.392945,3.279,0.003,16632,6315,4158,55440,7009,4.81664018395E7,11584.031226430978,4.810620818191221,9.5,79.1
19464,40.258928,-75.615861,25.381,0.225,45788,17823,11447,54848,19323,2.0992028110250002E8,18338.453839652313,7.615599966027577,9.9,81.0
19943,39.004436,-75.606986,65.927,0.363,11425,4515,2856,57934,4761,5.1339573189E7,17974.467637286652,7.464443639839557,5.4,85.7
22802,38.494488,-78.863045,90.495,0.201,26293,10803,6573,45646,10815,6.0580361420499995E7,9216.196161792112,3.827305387376005,11.1,77.1
23511,36.912232,-76.325805,5.498,2.92,2457,122,614,87685,141,1205500.451,1962.5566967846967,0.8150112787068039,3.4,40.3
23857,36.584651,-77.883799,15.033,0.364,525,268,131,37321,388,4179463.824,31843.533897142857,13.223994660930309,15.3,94.8
24148,36.579801,-79.877967,71.273,0.227,8013,3401,2003,39320,3853,4.85618686805E7,24241.5418347685,10.067036555401295,10.5,90.8
24570,37.34646,-79.424457,0.908,0.01,20,11,5,,10,64134.5175,12826.9035,5.326761280584114,,
24712,37.463059,-81.01501,8.851,0.038,2063,610,515,41339,731,1.0398120375E7,20161.164081434803,8.372535756622016,13.9,68.9
25557,38.105832,-82.171951,45.122,0.3,1754,579,438,38983,811,1.07481020385E7,24511.065082098063,10.178964270308668,14.5,79.4
26180,39.19501,-81.366571,64.748,0.416,2284,1009,571,37893,1049,4796226.416,8399.696,3.488228894953272,13.5,73.6
27007,36.389706,-80.58894,21.225,0.118,2162,827,540,46179,924,1.36266252755E7,25211.14759574468,10.469694798288925,12.8,79.1
27406,36.000542,-79.764677,69.409,0.803,56458,22956,14114,39038,24862,2.21475180135E8,15691.323117007332,6.51629852994599,20.6,83.7
28467,33.919644,-78.593713,17.994,0.522,8703,4761,2175,48224,6519,4.12248259935E7,18947.40939607032,7.868487257143784,6.7,76.4
28584,34.736766,-77.077619,57.532,11.281,11396,4702,2849,57358,6294,4.430771319E7,15552.022881712881,6.458449876158056,11.0,83.1
28747,35.155183,-82.922658,52.658,0.844,2198,896,549,38398,2015,1.4194810425E7,25832.23007279345,10.727618161538103,10.2,89.3
29180,34.366465,-81.093684,304.992,4.452,14267,5406,3566,35293,6868,5.6237173925E7,15767.06355225345,6.54775204620918,18.0,82.2
29577,33.698784,-78.902868,23.699,0.335,26996,12177,6749,36213,20986,2.5088415397E7,3717.353,1.5437437435046732,18.6,78.6
29631,34.681567,-82.815832,8.698,0.607,13318,5204,3329,38613,6131,5.8290018523E7,17507.138766481454,7.270371131669192,4.3,77.2
29940,32.550437,-80.702432,57.12,10.99,3967,1522,991,36968,1770,3.0357332843500003E7,30609.864223342578,12.711675857609604,23.8,86.7
30064,33.939737,-84.613787,31.859,0.192,46076,17579,11519,76000,18704,1.5925626436349997E8,13825.528636470177,5.741470700575256,4.3,78.9
30516,34.379515,-83.031351,20.996,0.082,2054,704,513,32092,885,1.3904154710499998E7,27077.224363193764,11.244639855873974,11.6,97.2
30728,34.684875,-85.22579,173.558,0.379,19612,7511,4903,41096,8621,9.096973147999999E7,18553.891796859065,7.705067121433951,11.0,87.8
31220,32.871225,-83.809485,47.49,2.626,13839,5129,3459,57512,5846,3.569862393E7,10318.266906568393,4.284973738255763,3.2,82.2
31701,31.552695,-84.159214,27.035,1.728,20552,7864,5138,21553,9242,1.1233181141E7,2186.2945,0.9079251972663553,40.6,71.1
32162,28.914383,-81.98956,23.129,0.87,45180,29581,11295,57672,31950,2.97448665934E8,26334.543243382028,10.936218962800753,2.4,68.5
32258,30.137199,-81.549024,18.693,0.511,26759,10747,6689,83346,10853,5.0517085695999995E7,7551.416076236032,3.1359548910985806,1.0,78.8
33313,26.151416,-80.22621,6.505,0.024,56039,19743,14009,34151,24675,1.644334393E7,1173.7071632256107,0.4874175495133647,22.4,74.9
33444,26.458903,-80.079637,5.026,0.16,20221,8271,5055,46032,9318,7.027900532249999E7,13902.181953909301,5.773303318896821,19.6,69.6
33947,26.879089,-82.271615,14.482,0.901,8180,3919,2045,45974,5576,4.4833036289E7,21923.245129095354,9.104293432816377,6.2,80.4
34251,27.377853,-82.171574,293.608,2.289,6351,1737,1587,69647,2249,3.1900125225E7,20091.403070382617,8.34356537787338,9.3,73.0
34748,28.766846,-81.882169,40.694,9.077,38246,17673,9561,41026,21511,2.0826317807250002E8,21781.43367384825,9.04540191866773,8.6,78.6
35765,34.690313,-85.814085,70.348,2.874,4013,1384,1003,34958,1958,2.9911085269E7,29814.189154248692,12.381247617467672,16.9,87.1
36370,31.142219,-85.158109,28.264,0.015,972,354,243,34706,433,2129532.5655,8763.5085,3.639313085957945,22.5,95.5
38621,34.447192,-90.170459,63.805,0.086,1910,596,477,23246,786,1.43506592415E7,30053.736631413612,12.48072698333518,33.6,76.8
39092,32.319548,-89.362401,107.258,0.075,2934,1186,733,31884,1228,2.0896965793E7,28489.387584185413,11.83108352619887,18.5,81.7
41124,38.033073,-82.851398,58.066,0.504,1039,475,259,42455,496,6636562.7755,25549.808567853706,10.610334053388595,11.0,79.6
42234,36.71161,-87.180194,59.273,0.571,2469,1002,617,35806,1011,1.6882758365999997E7,27351.572889428913,11.358571414409102,19.6,68.5
42748,37.571623,-85.707146,131.675,1.338,8706,3267,2176,35370,3747,6.1103600992000006E7,28074.248101079716,11.658684246462405,15.1,78.8
43219,40.006193,-82.921346,16.851,0.129,27123,10867,6780,33473,12202,2.837960795E7,4185.319905615161,1.7380812150094365,27.3,79.8
43410,41.31187,-82.957585,52.299,0.242,10403,4058,2600,51115,4371,6.675182580199999E7,25666.375392482936,10.658741967897004,8.7,89.2
44483,41.263566,-80.816754,18.295,0.009,26006,11064,6501,38764,12771,1.4380943051149997E8,22119.4232887026,9.185762372275704,16.9,88.5
45177,39.463017,-83.844424,172.548,2.472,22260,8945,5565,45404,9871,1.1508174502149999E8,20679.558853818507,8.587814931489959,12.6,85.5
45663,38.738811,-83.088819,64.751,0.715,6762,2395,1690,34807,2969,4.4383208415E7,26254.48590062112,10.902972719571025,19.1,91.9
46791,40.837816,-85.232101,15.203,0.051,918,398,229,58000,360,4102412.8790000007,17875.43738126362,7.423318318097655,4.9,97.7
46930,40.40744,-85.571378,0.14,0.007,133,36,33,47500,54,750589.684,22574.125834586466,9.374591415512615,3.3,70.7
48141,42.294054,-83.319867,6.253,0.001,25366,9451,6341,30210,11645,7.649375154499999E7,12062.406614365684,5.009280728124666,28.6,83.7
48162,41.960425,-83.429323,57.207,1.453,29344,11371,7336,48768,12591,1.690711904565E8,23046.781687091057,9.570876114634498,11.0,83.5
48422,43.261472,-82.653704,95.935,0.375,6400,2503,1600,38901,2815,2.2263481599999998E7,13914.676,5.778491851028038,9.8,79.7
50216,41.697097,-94.354821,54.23,2.025,2824,1080,706,52006,1802,1.5550318799E7,22025.94730736544,9.146943631801715,3.5,81.5
51578,41.719356,-95.394557,0.037,0.0,79,37,19,52917,37,543225.9979999999,27505.113822784806,11.422333950611618,0.0,97.6
52333,41.805879,-91.492386,86.199,4.347,6168,2386,1542,91033,2481,1.3039542759499999E7,8456.25341083009,3.511716077665749,1.5,82.7
52348,41.990137,-92.381481,0.918,0.0,51,29,12,61250,31,264476.3945,20743.24662745098,8.614263213932565,4.3,72.2
54011,44.718295,-92.464636,102.902,0.21,6819,2556,1704,67455,2812,4.747060116E7,27846.077817861853,11.56392960595039,6.2,84.0
54129,44.13158,-88.194198,72.364,0.323,3477,1291,869,55795,1455,1.3753941592500001E7,15822.76858498706,6.570885253027104,2.4,91.5
54150,44.997641,-88.853758,17.131,0.416,1037,355,259,27050,329,7861892.7530000005,30325.526530376086,12.593595994180015,43.0,65.7
56540,47.55771,-96.269583,189.313,3.09,1962,823,490,46806,920,1.355524044E7,27635.556452599387,11.476504214684617,6.9,77.8
57024,43.988522,-96.679219,31.951,0.0,428,178,107,49375,183,2030205.1600000001,18973.88,7.879479979439254,18.8,75.1
60542,41.809609,-88.352556,9.426,0.235,17099,6072,4274,79286,6233,6.50117130315E7,15208.307627697526,6.315711676978876,4.8,85.0
61024,42.436415,-89.297114,62.482,0.09,2620,947,655,62788,1094,1.3943468868E7,21287.738729770994,8.84038009773247,2.3,83.4
61318,41.711285,-89.078271,34.601,0.015,700,307,175,52813,314,4116393.38,23522.247885714285,9.768327895343125,6.6,60.8
61378,41.722671,-89.155402,59.256,0.118,512,225,128,40938,225,3125871.8005,24420.87344140625,10.141509452045671,29.7,69.7
61519,40.46007,-90.088956,1.187,0.0,233,102,58,51429,115,1122667.372,19273.259605150215,8.003806453783644,15.4,80.9
62218,38.522191,-89.473788,46.244,0.222,1481,602,370,87500,570,9911765.35,26770.466846725183,11.117249479759193,3.4,75.8
62260,38.460653,-90.1007,47.471,1.238,7290,2663,1822,74410,3037,2.3878290556E7,13101.942691906723,5.440979659017526,4.6,88.0
62295,38.283878,-90.323662,68.015,6.593,1599,565,399,74632,677,7941099.553500001,19865.164611632274,8.249612986148414,4.7,89.0
62297,38.052121,-89.806332,23.871,0.217,452,175,113,45795,212,3342022.6,29575.421238938055,12.282091988338436,0.0,76.3
62561,39.863895,-89.501913,26.568,0.301,5315,1991,1328,59657,2145,1.28616926725E7,9679.542933207902,4.019724207823301,13.5,87.2
62940,37.738486,-89.471814,25.836,0.715,445,139,111,47639,202,1833143.186,16477.691559550563,6.842861910734855,7.3,61.0
63087,38.013279,-90.451539,13.227,0.041,769,343,192,59625,345,5614471.488,29204.012941482444,12.127853411726846,4.8,74.1
65627,36.56469,-93.030872,54.076,3.881,460,251,115,53125,491,3574420.6849999996,31081.918999999998,12.907710941728974,9.3,91.5
65764,37.814523,-92.948688,91.861,0.446,1287,559,321,28071,561,9778334.5815,30391.09427039627,12.620824989766902,33.9,41.2
66830,38.60242,-96.08742,28.961,0.156,262,79,65,40417,116,1820943.8,27800.668702290077,11.545072091460371,9.1,89.9
70117,29.968157,-90.029962,5.48,0.777,23389,10489,5847,25958,15771,6.3759609361999996E7,10904.204431484884,4.5283020926451485,26.5,60.7
71720,33.785026,-92.653926,149.377,0.073,2498,924,624,34375,1302,1.7663877816E7,28284.832371497196,11.746135761004469,20.2,90.2
72141,35.513306,-92.672187,83.674,0.356,625,179,156,31118,373,3874254.384,24795.2280576,10.296971577004264,11.9,66.9
72207,34.773531,-92.346499,3.055,0.001,10344,4760,2586,64129,5461,1.8713988733E7,7236.65457579273,3.0052406175266357,3.4,86.9
72332,35.10195,-90.308837,0.066,0.0,104,23,26,,32,419311.84099999996,16127.378499999999,6.697383772406543,54.5,100.0
72433,36.025741,-91.047639,55.998,0.549,3067,1212,766,29464,1371,1.271673751E7,16585.246181936745,6.887527234526724,18.4,83.3
72842,35.08238,-93.617393,94.148,2.317,1478,447,369,43194,740,9980818.272,27011.686798376184,11.217423391456505,11.9,72.7
73165,35.355435,-97.365215,39.973,4.253,5809,2151,1452,79556,2238,1.33090402025E7,9164.427751764504,3.8058069827070637,4.0,86.0
75063,32.920435,-96.985989,15.179,0.133,35090,15993,8772,78656,16678,6.23900029375E7,7111.998055001425,2.953473210971854,6.2,80.7
78626,30.659122,-97.618195,93.046,0.773,25996,9484,6499,58823,9146,1.0242162151799999E8,15759.597094629942,6.54465137289609,5.8,80.6
80466,39.976421,-105.541527,90.055,1.157,3338,1567,834,63138,1929,2.11884574395E7,25390.602084481725,10.544218725457435,3.4,45.4
80923,38.926858,-104.714788,6.825,0.0,26105,10121,6526,80383,9573,1.69740181938E8,26008.838450565025,10.800960154680908,2.4,82.5
